69,group1word1,group1word5,0.489112,0.970893,1470895191776545764
69,group1word1,group1word5,0.489108,0.970968,1470895191776573342
69,group1word1,group1word5,0.489105,0.971043,1470895191776603320
69,group1word1,group1word5,0.489101,0.971117,1470895191776638452
69,group1word1,group1word5,0.489097,0.971191,1470895191776667068
69,group1word1,group1word5,0.489093,0.971264,1470895191776694782
69,group1word1,group1word5,0.489089,0.971338,1470895191776730530
69,group1word1,group1word5,0.489085,0.97141,1470895191776762938
69,group1word1,group1word5,0.489081,0.971483,1470895191776791080
69,group1word1,group1word5,0.489078,0.971555,1470895191776821405
69,group1word1,group1word5,0.489074,0.971627,1470895191776852008
69,group1word1,group1word5,0.48907,0.971698,1470895191776881172
69,group1word1,group1word5,0.489066,0.971769,1470895191776915448
69,group1word1,group1word5,0.489063,0.97184,1470895191776943878
69,group1word1,group1word5,0.489059,0.97191,1470895191776972835
69,group1word1,group1word5,0.489055,0.97198,1470895191777006723
69,group1word1,group1word5,0.489051,0.97205,1470895191777034999
69,group1word1,group1word5,0.489048,0.972119,1470895191777070564
69,group1word1,group1word5,0.489044,0.972188,1470895191777100183
69,group1word1,group1word5,0.48904,0.972257,1470895191777128010
69,group1word1,group1word5,0.489037,0.972325,1470895191777162396
69,group1word1,group1word5,0.489033,0.972393,1470895191777192869
69,group1word1,group1word5,0.489029,0.97246,1470895191777220904
69,group1word1,group1word5,0.489026,0.972528,1470895191777249653
69,group1word1,group1word5,0.489022,0.972595,1470895191777283470
69,group1word1,group1word5,0.489018,0.972661,1470895191777311872
69,group1word1,group1word5,0.489015,0.972727,1470895191777340541
69,group1word1,group1word5,0.489011,0.972793,1470895191777374546
69,group1word1,group1word5,0.489008,0.972859,1470895191777403200
69,group1word1,group1word5,0.489004,0.972924,1470895191777430680
69,group1word1,group1word5,0.489,0.972989,1470895191777466056
69,group1word1,group1word5,0.488997,0.973054,1470895191777495907
69,group1word1,group1word5,0.488993,0.973118,1470895191777523158
69,group1word1,group1word5,0.48899,0.973182,1470895191777634767
69,group1word1,group1word5,0.488986,0.973246,1470895191777663691
69,group1word1,group1word5,0.488983,0.97331,1470895191777697474
69,group1word1,group1word5,0.488979,0.973373,1470895191777726032
69,group1word1,group1word5,0.488976,0.973436,1470895191777754335
69,group1word1,group1word5,0.488972,0.973498,1470895191777788515
69,group1word1,group1word5,0.488969,0.973561,1470895191777817474
69,group1word1,group1word5,0.488965,0.973623,1470895191777845015
69,group1word1,group1word5,0.488962,0.973684,1470895191777878913
69,group1word1,group1word5,0.488958,0.973746,1470895191777943351
69,group1word1,group1word5,0.488955,0.973807,1470895191778006608
69,group1word1,group1word5,0.488951,0.973868,1470895191778040283
69,group1word1,group1word5,0.488948,0.973928,1470895191778070099
69,group1word1,group1word5,0.488945,0.973989,1470895191778104533
69,group1word1,group1word5,0.488941,0.974049,1470895191778133265
69,group1word1,group1word5,0.488938,0.974108,1470895191778161672
69,group1word1,group1word5,0.488934,0.974168,1470895191778195302
69,group1word1,group1word5,0.488931,0.974227,1470895191778223801
69,group1word1,group1word5,0.488928,0.974286,1470895191778251862
69,group1word1,group1word5,0.488924,0.974344,1470895191778285667
69,group1word1,group1word5,0.488921,0.974403,1470895191778314062
69,group1word1,group1word5,0.488917,0.974461,1470895191778341025
69,group1word1,group1word5,0.488914,0.974519,1470895191778376684
69,group1word1,group1word5,0.488911,0.974576,1470895191778408118
69,group1word1,group1word5,0.488907,0.974634,1470895191778442727
69,group1word1,group1word5,0.488904,0.974691,1470895191778471257
69,group1word1,group1word5,0.488901,0.974748,1470895191778499712
69,group1word1,group1word5,0.488897,0.974804,1470895191778543223
69,group1word1,group1word5,0.488894,0.97486,1470895191778577596
69,group1word1,group1word5,0.488891,0.974916,1470895191778615501
69,group1word1,group1word5,0.488888,0.974972,1470895191778644190
69,group1word1,group1word5,0.488884,0.975028,1470895191778670824
69,group1word1,group1word5,0.488881,0.975083,1470895191778702909
69,group1word1,group1word5,0.488878,0.975138,1470895191778730264
69,group1word1,group1word5,0.488875,0.975193,1470895191778761523
69,group1word1,group1word5,0.488871,0.975248,1470895191778798792
69,group1word1,group1word5,0.488868,0.975302,1470895191778831350
69,group1word1,group1word5,0.488865,0.975356,1470895191778858128
69,group1word1,group1word5,0.488862,0.97541,1470895191778885371
69,group1word1,group1word5,0.488858,0.975464,1470895191778917786
69,group1word1,group1word5,0.488855,0.975517,1470895191778945175
69,group1word1,group1word5,0.488852,0.97557,1470895191778973725
69,group1word1,group1word5,0.488849,0.975623,1470895191779006571
69,group1word1,group1word5,0.488846,0.975676,1470895191779034295
69,group1word1,group1word5,0.488843,0.975728,1470895191779060348
69,group1word1,group1word5,0.488839,0.975781,1470895191779092807
69,group1word1,group1word5,0.488836,0.975833,1470895191779120239
69,group1word1,group1word5,0.488833,0.975884,1470895191779148039
69,group1word1,group1word5,0.48883,0.975936,1470895191779180492
69,group1word1,group1word5,0.488827,0.975987,1470895191779208520
69,group1word1,group1word5,0.488824,0.976038,1470895191779235044
69,group1word1,group1word5,0.488821,0.976089,1470895191779267677
69,group1word1,group1word5,0.488818,0.97614,1470895191779295073
69,group1word1,group1word5,0.488814,0.976191,1470895191779322888
69,group1word1,group1word5,0.488811,0.976241,1470895191779355611
69,group1word1,group1word5,0.488808,0.976291,1470895191779383232
69,group1word1,group1word5,0.488805,0.976341,1470895191779413053
69,group1word1,group1word5,0.488802,0.97639,1470895191779447326
69,group1word1,group1word5,0.488799,0.97644,1470895191779476011
69,group1word1,group1word5,0.488796,0.976489,1470895191779502847
69,group1word1,group1word5,0.488793,0.976538,1470895191779537991
69,group1word1,group1word5,0.48879,0.976587,1470895191779571484
69,group1word1,group1word5,0.488787,0.976636,1470895191779597747
69,group1word1,group1word5,0.488784,0.976684,1470895191779630397
69,group1word1,group1word5,0.488781,0.976732,1470895191779658154
69,group1word1,group1word5,0.488778,0.97678,1470895191779684927
69,group1word1,group1word5,0.488775,0.976828,1470895191779717874
69,group1word1,group1word5,0.488772,0.976876,1470895191779745187
69,group1word1,group1word5,0.488769,0.976923,1470895191779771557
69,group1word1,group1word5,0.488766,0.97697,1470895191779803806
69,group1word1,group1word5,0.488763,0.977018,1470895191779834746
69,group1word1,group1word5,0.48876,0.977064,1470895191779862496
69,group1word1,group1word5,0.488757,0.977111,1470895191779895557
69,group1word1,group1word5,0.488754,0.977158,1470895191779927548
69,group1word1,group1word5,0.488751,0.977204,1470895191779954050
69,group1word1,group1word5,0.488748,0.97725,1470895191779986465
69,group1word1,group1word5,0.488745,0.977296,1470895191780013870
69,group1word1,group1word5,0.488742,0.977342,1470895191780042142
69,group1word1,group1word5,0.488739,0.977387,1470895191780074814
69,group1word1,group1word5,0.488737,0.977432,1470895191780101892
69,group1word1,group1word5,0.488734,0.977478,1470895191780129130
69,group1word1,group1word5,0.488731,0.977523,1470895191780161635
69,group1word1,group1word5,0.488728,0.977567,1470895191780189077
69,group1word1,group1word5,0.488725,0.977612,1470895191780217117
69,group1word1,group1word5,0.488722,0.977657,1470895191780250526
69,group1word1,group1word5,0.488719,0.977701,1470895191780278112
69,group1word1,group1word5,0.488716,0.977745,1470895191780304512
69,group1word1,group1word5,0.488714,0.977789,1470895191780336907
69,group1word1,group1word5,0.488711,0.977833,1470895191780364488
69,group1word1,group1word5,0.488708,0.977876,1470895191780391105
69,group1word1,group1word5,0.488705,0.97792,1470895191780424098
69,group1word1,group1word5,0.488702,0.977963,1470895191780451407
69,group1word1,group1word5,0.488699,0.978006,1470895191780478840
69,group1word1,group1word5,0.488697,0.978049,1470895191780511538
69,group1word1,group1word5,0.488694,0.978092,1470895191780539489
69,group1word1,group1word5,0.488691,0.978134,1470895191780565967
69,group1word1,group1word5,0.488688,0.978177,1470895191780599240
69,group1word1,group1word5,0.488685,0.978219,1470895191780627971
69,group1word1,group1word5,0.488683,0.978261,1470895191780654265
69,group1word1,group1word5,0.48868,0.978303,1470895191780686722
69,group1word1,group1word5,0.488677,0.978345,1470895191780714349
69,group1word1,group1word5,0.488674,0.978386,1470895191780741808
69,group1word1,group1word5,0.488671,0.978428,1470895191780774864
69,group1word1,group1word5,0.488669,0.978469,1470895191780804049
69,group1word1,group1word5,0.488666,0.97851,1470895191780830534
69,group1word1,group1word5,0.488663,0.978551,1470895191780859196
69,group1word1,group1word5,0.488661,0.978592,1470895191780892100
69,group1word1,group1word5,0.488658,0.978633,1470895191780924040
69,group1word1,group1word5,0.488655,0.978673,1470895191780954685
69,group1word1,group1word5,0.488652,0.978713,1470895191781022343
69,group1word1,group1word5,0.48865,0.978754,1470895191781081315
69,group1word1,group1word5,0.488647,0.978794,1470895191781113420
69,group1word1,group1word5,0.488644,0.978834,1470895191781146977
69,group1word1,group1word5,0.488642,0.978873,1470895191781174910
69,group1word1,group1word5,0.488639,0.978913,1470895191781201440
69,group1word1,group1word5,0.488636,0.978952,1470895191781235446
69,group1word1,group1word5,0.488633,0.978992,1470895191781266832
69,group1word1,group1word5,0.488631,0.979031,1470895191781295814
69,group1word1,group1word5,0.488628,0.97907,1470895191781328693
69,group1word1,group1word5,0.488625,0.979109,1470895191781356297
69,group1word1,group1word5,0.488623,0.979147,1470895191781382529
69,group1word1,group1word5,0.48862,0.979186,1470895191781415697
69,group1word1,group1word5,0.488618,0.979224,1470895191781443959
69,group1word1,group1word5,0.488615,0.979263,1470895191781470734
69,group1word1,group1word5,0.488612,0.979301,1470895191781498291
69,group1word1,group1word5,0.48861,0.979339,1470895191781531314
69,group1word1,group1word5,0.488607,0.979377,1470895191781558827
69,group1word1,group1word5,0.488604,0.979414,1470895191781585405
69,group1word1,group1word5,0.488602,0.979452,1470895191781617992
69,group1word1,group1word5,0.488599,0.97949,1470895191781645142
69,group1word1,group1word5,0.488597,0.979527,1470895191781672730
69,group1word1,group1word5,0.488594,0.979564,1470895191781705672
69,group1word1,group1word5,0.488591,0.979601,1470895191781732964
69,group1word1,group1word5,0.488589,0.979638,1470895191781761246
69,group1word1,group1word5,0.488586,0.979675,1470895191781793982
69,group1word1,group1word5,0.488584,0.979711,1470895191781855752
69,group1word1,group1word5,0.488581,0.979748,1470895191781928596
69,group1word1,group1word5,0.488579,0.979784,1470895191781961497
69,group1word1,group1word5,0.488576,0.979821,1470895191781995903
69,group1word1,group1word5,0.488573,0.979857,1470895191782024388
69,group1word1,group1word5,0.488571,0.979893,1470895191782055152
69,group1word1,group1word5,0.488568,0.979929,1470895191782088023
69,group1word1,group1word5,0.488566,0.979964,1470895191782115873
69,group1word1,group1word5,0.488563,0.98,1470895191782142330
69,group1word1,group1word5,0.488561,0.980036,1470895191782175060
69,group1word1,group1word5,0.488558,0.980071,1470895191782202026
69,group1word1,group1word5,0.488556,0.980106,1470895191782229322
69,group1word1,group1word5,0.488553,0.980141,1470895191782262229
69,group1word1,group1word5,0.488551,0.980176,1470895191782289420
69,group1word1,group1word5,0.488548,0.980211,1470895191782317497
69,group1word1,group1word5,0.488546,0.980246,1470895191782350691
69,group1word1,group1word5,0.488543,0.98028,1470895191782378413
69,group1word1,group1word5,0.488541,0.980315,1470895191782404741
69,group1word1,group1word5,0.488538,0.980349,1470895191782437256
69,group1word1,group1word5,0.488536,0.980384,1470895191782464627
69,group1word1,group1word5,0.488533,0.980418,1470895191782491619
69,group1word1,group1word5,0.488531,0.980452,1470895191782524153
69,group1word1,group1word5,0.488528,0.980486,1470895191782551483
69,group1word1,group1word5,0.488526,0.98052,1470895191782580186
69,group1word1,group1word5,0.488523,0.980553,1470895191782607190
69,group1word1,group1word5,0.488521,0.980587,1470895191782639642
69,group1word1,group1word5,0.488519,0.98062,1470895191782667262
69,group1word1,group1word5,0.488516,0.980654,1470895191782693272
69,group1word1,group1word5,0.488514,0.980687,1470895191782727549
69,group1word1,group1word5,0.488511,0.98072,1470895191782759517
69,group1word1,group1word5,0.488509,0.980753,1470895191782788957
69,group1word1,group1word5,0.488506,0.980786,1470895191782822184
69,group1word1,group1word5,0.488504,0.980818,1470895191782849857
69,group1word1,group1word5,0.488502,0.980851,1470895191782875951
69,group1word1,group1word5,0.488499,0.980884,1470895191782908765
69,group1word1,group1word5,0.488497,0.980916,1470895191782936625
69,group1word1,group1word5,0.488494,0.980948,1470895191782963192
69,group1word1,group1word5,0.488492,0.980981,1470895191782995991
69,group1word1,group1word5,0.48849,0.981013,1470895191783023542
69,group1word1,group1word5,0.488487,0.981045,1470895191783053946
69,group1word1,group1word5,0.488485,0.981077,1470895191783091286
69,group1word1,group1word5,0.488483,0.981108,1470895191783119718
69,group1word1,group1word5,0.48848,0.98114,1470895191783146407
69,group1word1,group1word5,0.488478,0.981172,1470895191783179391
69,group1word1,group1word5,0.488475,0.981203,1470895191783206713
69,group1word1,group1word5,0.488473,0.981234,1470895191783232774
69,group1word1,group1word5,0.488471,0.981266,1470895191783265188
69,group1word1,group1word5,0.488468,0.981297,1470895191783292671
69,group1word1,group1word5,0.488466,0.981328,1470895191783320895
69,group1word1,group1word5,0.488464,0.981359,1470895191783349175
69,group1word1,group1word5,0.488461,0.98139,1470895191783382516
69,group1word1,group1word5,0.488459,0.98142,1470895191783410133
69,group1word1,group1word5,0.488457,0.981451,1470895191783436598
69,group1word1,group1word5,0.488454,0.981482,1470895191783468773
69,group1word1,group1word5,0.488452,0.981512,1470895191783496240
69,group1word1,group1word5,0.48845,0.981542,1470895191783523792
69,group1word1,group1word5,0.488447,0.981573,1470895191783556223
69,group1word1,group1word5,0.488445,0.981603,1470895191783583822
69,group1word1,group1word5,0.488443,0.981633,1470895191783609932
69,group1word1,group1word5,0.488441,0.981663,1470895191783643112
69,group1word1,group1word5,0.488438,0.981693,1470895191783671863
69,group1word1,group1word5,0.488436,0.981722,1470895191783698090
69,group1word1,group1word5,0.488434,0.981752,1470895191783730490
69,group1word1,group1word5,0.488431,0.981781,1470895191783792763
69,group1word1,group1word5,0.488429,0.981811,1470895191783853647
69,group1word1,group1word5,0.488427,0.98184,1470895191783884829
69,group1word1,group1word5,0.488425,0.98187,1470895191783918177
69,group1word1,group1word5,0.488422,0.981899,1470895191783946017
69,group1word1,group1word5,0.48842,0.981928,1470895191783972723
69,group1word1,group1word5,0.488418,0.981957,1470895191784005238
69,group1word1,group1word5,0.488416,0.981986,1470895191784032743
69,group1word1,group1word5,0.488413,0.982014,1470895191784059976
69,group1word1,group1word5,0.488411,0.982043,1470895191784097654
69,group1word1,group1word5,0.488409,0.982072,1470895191784130153
69,group1word1,group1word5,0.488407,0.9821,1470895191784159441
69,group1word1,group1word5,0.488405,0.982129,1470895191784193563
69,group1word1,group1word5,0.488402,0.982157,1470895191784221785
69,group1word1,group1word5,0.4884,0.982185,1470895191784260694
69,group1word1,group1word5,0.488398,0.982214,1470895191784288404
69,group1word1,group1word5,0.488396,0.982242,1470895191784315178
69,group1word1,group1word5,0.488393,0.98227,1470895191784348052
69,group1word1,group1word5,0.488391,0.982298,1470895191784375551
69,group1word1,group1word5,0.488389,0.982325,1470895191784401612
69,group1word1,group1word5,0.488387,0.982353,1470895191784435506
69,group1word1,group1word5,0.488385,0.982381,1470895191784464193
69,group1word1,group1word5,0.488382,0.982408,1470895191784491088
69,group1word1,group1word5,0.48838,0.982436,1470895191784518439
69,group1word1,group1word5,0.488378,0.982463,1470895191784551510
69,group1word1,group1word5,0.488376,0.98249,1470895191784578752
69,group1word1,group1word5,0.488374,0.982518,1470895191784606208
69,group1word1,group1word5,0.488372,0.982545,1470895191784638590
69,group1word1,group1word5,0.488369,0.982572,1470895191784665800
69,group1word1,group1word5,0.488367,0.982599,1470895191784693766
69,group1word1,group1word5,0.488365,0.982626,1470895191784726120
69,group1word1,group1word5,0.488363,0.982652,1470895191784753475
69,group1word1,group1word5,0.488361,0.982679,1470895191784781039
69,group1word1,group1word5,0.488359,0.982706,1470895191784813311
69,group1word1,group1word5,0.488357,0.982732,1470895191784840607
69,group1word1,group1word5,0.488354,0.982759,1470895191784868046
69,group1word1,group1word5,0.488352,0.982785,1470895191784900532
69,group1word1,group1word5,0.48835,0.982811,1470895191784927850
69,group1word1,group1word5,0.488348,0.982838,1470895191784959625
69,group1word1,group1word5,0.488346,0.982864,1470895191784986801
69,group1word1,group1word5,0.488344,0.98289,1470895191785015265
69,group1word1,group1word5,0.488342,0.982916,1470895191785043675
69,group1word1,group1word5,0.48834,0.982942,1470895191785076827
69,group1word1,group1word5,0.488337,0.982968,1470895191785104395
69,group1word1,group1word5,0.488335,0.982993,1470895191785130352
69,group1word1,group1word5,0.488333,0.983019,1470895191785162656
69,group1word1,group1word5,0.488331,0.983045,1470895191785200273
69,group1word1,group1word5,0.488329,0.98307,1470895191785257957
69,group1word1,group1word5,0.488327,0.983096,1470895191785288160
69,group1word1,group1word5,0.488325,0.983121,1470895191785342563
69,group1word1,group1word5,0.488323,0.983146,1470895191785371311
69,group1word1,group1word5,0.488321,0.983171,1470895191785397618
69,group1word1,group1word5,0.488319,0.983197,1470895191785430050
69,group1word1,group1word5,0.488317,0.983222,1470895191785457388
69,group1word1,group1word5,0.488315,0.983247,1470895191785484558
69,group1word1,group1word5,0.488312,0.983272,1470895191785516978
69,group1word1,group1word5,0.48831,0.983296,1470895191785544264
69,group1word1,group1word5,0.488308,0.983321,1470895191785571860
69,group1word1,group1word5,0.488306,0.983346,1470895191785604184
69,group1word1,group1word5,0.488304,0.98337,1470895191785631409
69,group1word1,group1word5,0.488302,0.983395,1470895191785659063
69,group1word1,group1word5,0.4883,0.983419,1470895191785692054
69,group1word1,group1word5,0.488298,0.983444,1470895191785719601
69,group1word1,group1word5,0.488296,0.983468,1470895191785746460
69,group1word1,group1word5,0.488294,0.983492,1470895191785796336
69,group1word1,group1word5,0.488292,0.983517,1470895191785840448
69,group1word1,group1word5,0.48829,0.983541,1470895191785869371
69,group1word1,group1word5,0.488288,0.983565,1470895191785896366
69,group1word1,group1word5,0.488286,0.983589,1470895191785934971
69,group1word1,group1word5,0.488284,0.983613,1470895191786000042
69,group1word1,group1word5,0.488282,0.983636,1470895191786049159
69,group1word1,group1word5,0.48828,0.98366,1470895191786111816
69,group1word1,group1word5,0.488278,0.983684,1470895191786142016
69,group1word1,group1word5,0.488276,0.983708,1470895191786169974
69,group1word1,group1word5,0.488274,0.983731,1470895191786199646
69,group1word1,group1word5,0.488272,0.983755,1470895191786233932
69,group1word1,group1word5,0.48827,0.983778,1470895191786262484
69,group1word1,group1word5,0.488268,0.983801,1470895191786290300
69,group1word1,group1word5,0.488266,0.983825,1470895191786323802
69,group1word1,group1word5,0.488264,0.983848,1470895191786352094
69,group1word1,group1word5,0.488262,0.983871,1470895191786380462
69,group1word1,group1word5,0.48826,0.983894,1470895191786413906
69,group1word1,group1word5,0.488258,0.983917,1470895191786442239
69,group1word1,group1word5,0.488256,0.98394,1470895191786470723
69,group1word1,group1word5,0.488254,0.983963,1470895191786505068
69,group1word1,group1word5,0.488252,0.983986,1470895191786533481
69,group1word1,group1word5,0.48825,0.984009,1470895191786562479
69,group1word1,group1word5,0.488248,0.984031,1470895191786596306
69,group1word1,group1word5,0.488246,0.984054,1470895191786625454
69,group1word1,group1word5,0.488244,0.984077,1470895191786653495
69,group1word1,group1word5,0.488242,0.984099,1470895191786687227
69,group1word1,group1word5,0.48824,0.984122,1470895191786715752
69,group1word1,group1word5,0.488239,0.984144,1470895191786742773
69,group1word1,group1word5,0.488237,0.984166,1470895191786777603
69,group1word1,group1word5,0.488235,0.984188,1470895191786807170
69,group1word1,group1word5,0.488233,0.984211,1470895191786834582
69,group1word1,group1word5,0.488231,0.984233,1470895191786867793
69,group1word1,group1word5,0.488229,0.984255,1470895191786895813
69,group1word1,group1word5,0.488227,0.984277,1470895191786929179
69,group1word1,group1word5,0.488225,0.984299,1470895191786957520
69,group1word1,group1word5,0.488223,0.984321,1470895191786986041
69,group1word1,group1word5,0.488221,0.984342,1470895191787019595
69,group1word1,group1word5,0.488219,0.984364,1470895191787047968
69,group1word1,group1word5,0.488217,0.984386,1470895191787081312
69,group1word1,group1word5,0.488215,0.984408,1470895191787109630
69,group1word1,group1word5,0.488214,0.984429,1470895191787138087
69,group1word1,group1word5,0.488212,0.984451,1470895191787173108
69,group1word1,group1word5,0.48821,0.984472,1470895191787202650
69,group1word1,group1word5,0.488208,0.984493,1470895191787230117
69,group1word1,group1word5,0.488206,0.984515,1470895191787263578
69,group1word1,group1word5,0.488204,0.984536,1470895191787292345
69,group1word1,group1word5,0.488202,0.984557,1470895191787319968
69,group1word1,group1word5,0.4882,0.984578,1470895191787353911
69,group1word1,group1word5,0.488198,0.9846,1470895191787382757
69,group1word1,group1word5,0.488197,0.984621,1470895191787410414
69,group1word1,group1word5,0.488195,0.984642,1470895191787483440
69,group1word1,group1word5,0.488193,0.984663,1470895191787512352
69,group1word1,group1word5,0.488191,0.984683,1470895191787546056
69,group1word1,group1word5,0.488189,0.984704,1470895191787579842
69,group1word1,group1word5,0.488187,0.984725,1470895191787607638
69,group1word1,group1word5,0.488185,0.984746,1470895191787640985
69,group1word1,group1word5,0.488184,0.984766,1470895191787668691
69,group1word1,group1word5,0.488182,0.984787,1470895191787699646
69,group1word1,group1word5,0.48818,0.984807,1470895191787734242
69,group1word1,group1word5,0.488178,0.984828,1470895191787764109
69,group1word1,group1word5,0.488176,0.984848,1470895191787791934
69,group1word1,group1word5,0.488174,0.984869,1470895191787821863
69,group1word1,group1word5,0.488173,0.984889,1470895191787888269
69,group1word1,group1word5,0.488171,0.984909,1470895191787949863
69,group1word1,group1word5,0.488169,0.98493,1470895191787984138
69,group1word1,group1word5,0.488167,0.98495,1470895191788013702
69,group1word1,group1word5,0.488165,0.98497,1470895191788048257
69,group1word1,group1word5,0.488163,0.98499,1470895191788077328
69,group1word1,group1word5,0.488162,0.98501,1470895191788104451
69,group1word1,group1word5,0.48816,0.98503,1470895191788138800
69,group1word1,group1word5,0.488158,0.98505,1470895191788167576
69,group1word1,group1word5,0.488156,0.98507,1470895191788195299
69,group1word1,group1word5,0.488154,0.985089,1470895191788228858
69,group1word1,group1word5,0.488152,0.985109,1470895191788257763
69,group1word1,group1word5,0.488151,0.985129,1470895191788285157
69,group1word1,group1word5,0.488149,0.985148,1470895191788318772
69,group1word1,group1word5,0.488147,0.985168,1470895191788347096
69,group1word1,group1word5,0.488145,0.985188,1470895191788375425
69,group1word1,group1word5,0.488144,0.985207,1470895191788408933
69,group1word1,group1word5,0.488142,0.985227,1470895191788437134
69,group1word1,group1word5,0.48814,0.985246,1470895191788465498
69,group1word1,group1word5,0.488138,0.985265,1470895191788499380
69,group1word1,group1word5,0.488136,0.985284,1470895191788536105
69,group1word1,group1word5,0.488135,0.985304,1470895191788578237
69,group1word1,group1word5,0.488133,0.985323,1470895191788611312
69,group1word1,group1word5,0.488131,0.985342,1470895191788645584
69,group1word1,group1word5,0.488129,0.985361,1470895191788674353
69,group1word1,group1word5,0.488127,0.98538,1470895191788701694
69,group1word1,group1word5,0.488126,0.985399,1470895191788735701
69,group1word1,group1word5,0.488124,0.985418,1470895191788763981
69,group1word1,group1word5,0.488122,0.985437,1470895191788792451
69,group1word1,group1word5,0.48812,0.985456,1470895191788827360
69,group1word1,group1word5,0.488119,0.985475,1470895191788856759
69,group1word1,group1word5,0.488117,0.985493,1470895191788884211
69,group1word1,group1word5,0.488115,0.985512,1470895191789007869
69,group1word1,group1word5,0.488113,0.985531,1470895191789037065
69,group1word1,group1word5,0.488112,0.985549,1470895191789064697
69,group1word1,group1word5,0.48811,0.985568,1470895191789098756
69,group1word1,group1word5,0.488108,0.985586,1470895191789179242
69,group1word1,group1word5,0.488106,0.985605,1470895191789234294
69,group1word1,group1word5,0.488105,0.985623,1470895191789263926
69,group1word1,group1word5,0.488103,0.985641,1470895191789291312
69,group1word1,group1word5,0.488101,0.98566,1470895191789325098
69,group1word1,group1word5,0.4881,0.985678,1470895191789354476
69,group1word1,group1word5,0.488098,0.985696,1470895191789381859
69,group1word1,group1word5,0.488096,0.985714,1470895191789420544
69,group1word1,group1word5,0.488094,0.985732,1470895191789448239
69,group1word1,group1word5,0.488093,0.98575,1470895191789475918
69,group1word1,group1word5,0.488091,0.985768,1470895191789511783
69,group1word1,group1word5,0.488089,0.985786,1470895191789540940
69,group1word1,group1word5,0.488088,0.985804,1470895191789567957
69,group1word1,group1word5,0.488086,0.985822,1470895191789601565
69,group1word1,group1word5,0.488084,0.98584,1470895191789629772
69,group1word1,group1word5,0.488082,0.985858,1470895191789658281
69,group1word1,group1word5,0.488081,0.985876,1470895191789725851
69,group1word1,group1word5,0.488079,0.985893,1470895191789754210
69,group1word1,group1word5,0.488077,0.985911,1470895191789805574
69,group1word1,group1word5,0.488076,0.985929,1470895191789860081
69,group1word1,group1word5,0.488074,0.985946,1470895191789889721
69,group1word1,group1word5,0.488072,0.985964,1470895191789917091
69,group1word1,group1word5,0.488071,0.985981,1470895191789951226
69,group1word1,group1word5,0.488069,0.985999,1470895191789980072
69,group1word1,group1word5,0.488067,0.986016,1470895191790006956
69,group1word1,group1word5,0.488066,0.986033,1470895191790041925
69,group1word1,group1word5,0.488064,0.986051,1470895191790071413
69,group1word1,group1word5,0.488062,0.986068,1470895191790135503
69,group1word1,group1word5,0.488061,0.986085,1470895191790198663
69,group1word1,group1word5,0.488059,0.986103,1470895191790228223
69,group1word1,group1word5,0.488057,0.98612,1470895191790255586
69,group1word1,group1word5,0.488055,0.986137,1470895191790288706
69,group1word1,group1word5,0.488054,0.986154,1470895191790317051
69,group1word1,group1word5,0.488052,0.986171,1470895191790350031
69,group1word1,group1word5,0.48805,0.986188,1470895191790378175
69,group1word1,group1word5,0.488049,0.986205,1470895191790406522
69,group1word1,group1word5,0.488047,0.986222,1470895191790440085
69,group1word1,group1word5,0.488046,0.986239,1470895191790468317
69,group1word1,group1word5,0.488044,0.986255,1470895191790497434
69,group1word1,group1word5,0.488042,0.986272,1470895191790531331
69,group1word1,group1word5,0.488041,0.986289,1470895191790559880
69,group1word1,group1word5,0.488039,0.986306,1470895191790588436
69,group1word1,group1word5,0.488037,0.986322,1470895191790622780
69,group1word1,group1word5,0.488036,0.986339,1470895191790651020
69,group1word1,group1word5,0.488034,0.986355,1470895191790679354
69,group1word1,group1word5,0.488032,0.986372,1470895191790712883
69,group1word1,group1word5,0.488031,0.986388,1470895191790741233
69,group1word1,group1word5,0.488029,0.986405,1470895191790769610
69,group1word1,group1word5,0.488028,0.986421,1470895191790805357
69,group1word1,group1word5,0.488026,0.986438,1470895191790838489
69,group1word1,group1word5,0.488024,0.986454,1470895191790867851
69,group1word1,group1word5,0.488023,0.98647,1470895191790901889
69,group1word1,group1word5,0.488021,0.986486,1470895191790930171
69,group1word1,group1word5,0.488019,0.986503,1470895191790958482
69,group1word1,group1word5,0.488018,0.986519,1470895191791027668
69,group1word1,group1word5,0.488016,0.986535,1470895191791095135
69,group1word1,group1word5,0.488015,0.986551,1470895191791154550
69,group1word1,group1word5,0.488013,0.986567,1470895191791196627
69,group1word1,group1word5,0.488011,0.986583,1470895191791225411
69,group1word1,group1word5,0.48801,0.986599,1470895191791266936
69,group1word1,group1word5,0.488008,0.986615,1470895191791295721
69,group1word1,group1word5,0.488007,0.986631,1470895191791330595
69,group1word1,group1word5,0.488005,0.986647,1470895191791359233
69,group1word1,group1word5,0.488003,0.986663,1470895191791387320
69,group1word1,group1word5,0.488002,0.986678,1470895191791421021
69,group1word1,group1word5,0.488,0.986694,1470895191791452280
69,group1word1,group1word5,0.487999,0.98671,1470895191791479444
69,group1word1,group1word5,0.487997,0.986726,1470895191791512238
69,group1word1,group1word5,0.487996,0.986741,1470895191791539672
69,group1word1,group1word5,0.487994,0.986757,1470895191791566872
69,group1word1,group1word5,0.487992,0.986772,1470895191791599404
69,group1word1,group1word5,0.487991,0.986788,1470895191791626506
